signal_time,coin,tier,regime,hold_h,outcome,pnl_pct,lev_pnl,leverage,is_new
2023-09-05 14:00:00,SOLUSDT,B,TRENDING,4,OPEN,-0.977,-2.932,3,False
2023-09-05 14:00:00,SOLUSDT,B,TRENDING,12,OPEN,-1.607,-4.82,3,False
2023-09-05 14:00:00,SOLUSDT,B,TRENDING,24,OPEN,-5.058,-15.174,3,False
2023-09-06 00:00:00,MATICUSDT,B,RANGING,4,OPEN,-1.862,-16.754,9,False
2023-09-06 00:00:00,MATICUSDT,B,RANGING,12,STOP,-2.966,-26.698,9,False
2023-09-06 00:00:00,MATICUSDT,B,RANGING,24,STOP,-2.966,-26.698,9,False
2023-09-06 01:00:00,LINKUSDT,A,RANGING,4,OPEN,-1.302,-10.417,8,True
2023-09-06 01:00:00,LINKUSDT,A,RANGING,12,OPEN,-0.755,-6.039,8,True
2023-09-06 01:00:00,LINKUSDT,A,RANGING,24,OPEN,2.351,18.812,8,True
2023-09-07 21:00:00,DOTUSDT,B,TRENDING,4,OPEN,0.016,0.21,13,True
2023-09-07 21:00:00,DOTUSDT,B,TRENDING,12,STOP,-2.128,-27.67,13,True
2023-09-07 21:00:00,DOTUSDT,B,TRENDING,24,STOP,-2.128,-27.67,13,True
2023-09-09 18:00:00,INJUSDT,A,RANGING,4,STOP,-1.767,-28.268,16,True
2023-09-09 18:00:00,INJUSDT,A,RANGING,12,STOP,-1.767,-28.268,16,True
2023-09-09 18:00:00,INJUSDT,A,RANGING,24,STOP,-1.767,-28.268,16,True
2023-09-11 14:00:00,OPUSDT,A,TRENDING,4,OPEN,0.441,2.206,5,True
2023-09-11 14:00:00,OPUSDT,A,TRENDING,12,TARGET,6.383,31.914,5,True
2023-09-11 14:00:00,OPUSDT,A,TRENDING,24,TARGET,6.383,31.914,5,True
2023-09-13 07:00:00,MATICUSDT,B,TRENDING,4,OPEN,-1.571,-12.567,8,False
2023-09-13 07:00:00,MATICUSDT,B,TRENDING,12,OPEN,-0.876,-7.011,8,False
2023-09-13 07:00:00,MATICUSDT,B,TRENDING,24,OPEN,-0.336,-2.691,8,False
2023-09-21 00:00:00,ATOMUSDT,A,RANGING,4,OPEN,0.044,0.264,6,True
2023-09-21 00:00:00,ATOMUSDT,A,RANGING,12,OPEN,0.058,0.345,6,True
2023-09-21 00:00:00,ATOMUSDT,A,RANGING,24,STOP,-4.276,-25.658,6,True
2023-09-21 00:00:00,AVAXUSDT,B,RANGING,4,OPEN,-0.417,-3.752,9,False
2023-09-21 00:00:00,AVAXUSDT,B,RANGING,12,STOP,-2.985,-26.868,9,False
2023-09-21 00:00:00,AVAXUSDT,B,RANGING,24,STOP,-2.985,-26.868,9,False
2023-09-21 00:00:00,NEARUSDT,A,RANGING,4,OPEN,-0.852,-4.262,5,True
2023-09-21 00:00:00,NEARUSDT,A,RANGING,12,OPEN,-1.902,-9.512,5,True
2023-09-21 00:00:00,NEARUSDT,A,RANGING,24,OPEN,-1.727,-8.637,5,True
2023-09-21 06:00:00,ATOMUSDT,A,RANGING,4,OPEN,0.042,0.21,5,True
2023-09-21 06:00:00,ATOMUSDT,A,RANGING,12,OPEN,-3.073,-15.364,5,True
2023-09-21 06:00:00,ATOMUSDT,A,RANGING,24,STOP,-4.921,-24.603,5,True
2023-09-26 05:00:00,ATOMUSDT,B,RANGING,4,OPEN,0.072,0.795,11,True
2023-09-26 05:00:00,ATOMUSDT,B,RANGING,12,OPEN,-0.893,-9.819,11,True
2023-09-26 05:00:00,ATOMUSDT,B,RANGING,24,STOP,-2.363,-25.99,11,True
2023-09-26 06:00:00,BNBUSDT,B,RANGING,4,OPEN,-0.7,-5.596,8,False
2023-09-26 06:00:00,BNBUSDT,B,RANGING,12,OPEN,-0.812,-6.497,8,False
2023-09-26 06:00:00,BNBUSDT,B,RANGING,24,OPEN,-0.202,-1.619,8,False
2023-09-28 07:00:00,LINKUSDT,A,RANGING,4,OPEN,-0.853,-5.119,6,True
2023-09-28 07:00:00,LINKUSDT,A,RANGING,12,OPEN,-0.214,-1.286,6,True
2023-09-28 07:00:00,LINKUSDT,A,RANGING,24,OPEN,-1.53,-9.181,6,True
2023-09-28 07:00:00,DOTUSDT,B,RANGING,4,OPEN,0.653,9.8,15,True
2023-09-28 07:00:00,DOTUSDT,B,RANGING,12,OPEN,0.827,12.405,15,True
2023-09-28 07:00:00,DOTUSDT,B,RANGING,24,OPEN,1.373,20.593,15,True
2023-09-29 22:00:00,LTCUSDT,A,RANGING,4,OPEN,-0.453,-7.248,16,True
2023-09-29 22:00:00,LTCUSDT,A,RANGING,12,OPEN,-0.316,-5.056,16,True
2023-09-29 22:00:00,LTCUSDT,A,RANGING,24,OPEN,0.491,7.852,16,True
2023-09-30 12:00:00,SOLUSDT,B,RANGING,4,OPEN,-0.193,-0.772,4,False
2023-09-30 12:00:00,SOLUSDT,B,RANGING,12,OPEN,-0.592,-2.367,4,False
2023-09-30 12:00:00,SOLUSDT,B,RANGING,24,TARGET,9.113,36.453,4,False
2023-09-30 14:00:00,INJUSDT,A,RANGING,4,OPEN,-0.988,-5.926,6,True
2023-09-30 14:00:00,INJUSDT,A,RANGING,12,OPEN,-0.291,-1.749,6,True
2023-09-30 14:00:00,INJUSDT,A,RANGING,24,OPEN,0.585,3.512,6,True
2023-09-30 17:00:00,OPUSDT,A,RANGING,4,OPEN,-0.808,-5.656,7,True
2023-09-30 17:00:00,OPUSDT,A,RANGING,12,OPEN,0.328,2.298,7,True
2023-09-30 17:00:00,OPUSDT,A,RANGING,24,OPEN,1.443,10.098,7,True
2023-10-06 12:00:00,MATICUSDT,B,RANGING,4,OPEN,0.547,4.924,9,False
2023-10-06 12:00:00,MATICUSDT,B,RANGING,12,OPEN,2.264,20.378,9,False
2023-10-06 12:00:00,MATICUSDT,B,RANGING,24,TARGET,3.552,31.969,9,False
2023-10-06 12:00:00,NEARUSDT,B,RANGING,4,OPEN,0.402,4.019,10,True
2023-10-06 12:00:00,NEARUSDT,B,RANGING,12,OPEN,0.035,0.352,10,True
2023-10-06 12:00:00,NEARUSDT,B,RANGING,24,OPEN,-0.148,-1.482,10,True
2023-10-07 05:00:00,AVAXUSDT,A,RANGING,4,STOP,-2.205,-26.458,12,False
2023-10-07 05:00:00,AVAXUSDT,A,RANGING,12,STOP,-2.205,-26.458,12,False
2023-10-07 05:00:00,AVAXUSDT,A,RANGING,24,STOP,-2.205,-26.458,12,False
2023-10-08 00:00:00,OPUSDT,A,RANGING,4,OPEN,-1.576,-17.34,11,True
2023-10-08 00:00:00,OPUSDT,A,RANGING,12,STOP,-2.353,-25.886,11,True
2023-10-08 00:00:00,OPUSDT,A,RANGING,24,STOP,-2.353,-25.886,11,True
2023-10-08 22:00:00,INJUSDT,A,RANGING,4,OPEN,-0.11,-2.648,24,True
2023-10-08 22:00:00,INJUSDT,A,RANGING,12,STOP,-1.242,-29.803,24,True
2023-10-08 22:00:00,INJUSDT,A,RANGING,24,STOP,-1.242,-29.803,24,True
2023-10-10 07:00:00,ATOMUSDT,A,TRENDING,4,OPEN,-3.576,-7.152,2,True
2023-10-10 07:00:00,ATOMUSDT,A,TRENDING,12,OPEN,-6.73,-13.459,2,True
2023-10-10 07:00:00,ATOMUSDT,A,TRENDING,24,STOP,-8.577,-17.154,2,True
2023-10-11 00:00:00,BNBUSDT,A,RANGING,4,STOP,-0.262,-26.198,100,False
2023-10-11 00:00:00,BNBUSDT,A,RANGING,12,STOP,-0.262,-26.198,100,False
2023-10-11 00:00:00,BNBUSDT,A,RANGING,24,STOP,-0.262,-26.198,100,False
2023-10-12 00:00:00,INJUSDT,A,TRENDING,4,OPEN,-0.876,-7.01,8,True
2023-10-12 00:00:00,INJUSDT,A,TRENDING,12,STOP,-3.231,-25.851,8,True
2023-10-12 00:00:00,INJUSDT,A,TRENDING,24,STOP,-3.231,-25.851,8,True
2023-10-12 21:00:00,AVAXUSDT,A,RANGING,4,OPEN,-0.185,-1.481,8,False
2023-10-12 21:00:00,AVAXUSDT,A,RANGING,12,OPEN,0.001,0.01,8,False
2023-10-12 21:00:00,AVAXUSDT,A,RANGING,24,OPEN,0.177,1.413,8,False
2023-10-14 14:00:00,INJUSDT,A,TRENDING,4,OPEN,-0.266,-2.128,8,True
2023-10-14 14:00:00,INJUSDT,A,TRENDING,12,OPEN,-0.553,-4.424,8,True
2023-10-14 14:00:00,INJUSDT,A,TRENDING,24,OPEN,0.778,6.224,8,True
2023-10-15 13:00:00,LTCUSDT,B,RANGING,4,OPEN,0.117,3.271,28,True
2023-10-15 13:00:00,LTCUSDT,B,RANGING,12,OPEN,0.068,1.909,28,True
2023-10-15 13:00:00,LTCUSDT,B,RANGING,24,TARGET,1.065,29.834,28,True
2023-10-15 13:00:00,NEARUSDT,B,RANGING,4,OPEN,0.151,1.967,13,True
2023-10-15 13:00:00,NEARUSDT,B,RANGING,12,OPEN,1.227,15.95,13,True
2023-10-15 13:00:00,NEARUSDT,B,RANGING,24,TARGET,2.552,33.178,13,True
2023-10-16 13:00:00,APTUSDT,A,TRENDING,4,OPEN,0.826,60.29,73,True
2023-10-16 13:00:00,APTUSDT,A,TRENDING,12,TARGET,1.707,124.589,73,True
2023-10-16 13:00:00,APTUSDT,A,TRENDING,24,TARGET,1.707,124.589,73,True
2023-10-19 06:00:00,NEARUSDT,A,RANGING,4,OPEN,0.067,1.467,22,True
2023-10-19 06:00:00,NEARUSDT,A,RANGING,12,OPEN,-0.138,-3.029,22,True
2023-10-19 06:00:00,NEARUSDT,A,RANGING,24,TARGET,1.424,31.33,22,True
2023-10-21 00:00:00,AVAXUSDT,B,TRENDING,4,OPEN,1.776,14.21,8,False
2023-10-21 00:00:00,AVAXUSDT,B,TRENDING,12,TARGET,3.922,31.379,8,False
2023-10-21 00:00:00,AVAXUSDT,B,TRENDING,24,TARGET,3.922,31.379,8,False
2023-10-23 03:00:00,ARBUSDT,B,RANGING,4,OPEN,-2.311,-16.174,7,False
2023-10-23 03:00:00,ARBUSDT,B,RANGING,12,OPEN,-1.562,-10.933,7,False
2023-10-23 03:00:00,ARBUSDT,B,RANGING,24,TARGET,4.934,34.538,7,False
2023-10-23 03:00:00,AVAXUSDT,B,RANGING,4,OPEN,-3.416,-17.079,5,False
2023-10-23 03:00:00,AVAXUSDT,B,RANGING,12,OPEN,-2.539,-12.695,5,False
2023-10-23 03:00:00,AVAXUSDT,B,RANGING,24,OPEN,1.387,6.936,5,False
2023-10-26 03:00:00,ARBUSDT,A,TRENDING,4,OPEN,2.119,6.358,3,False
2023-10-26 03:00:00,ARBUSDT,A,TRENDING,12,OPEN,-1.949,-5.847,3,False
2023-10-26 03:00:00,ARBUSDT,A,TRENDING,24,OPEN,-4.025,-12.075,3,False
2023-10-26 03:00:00,OPUSDT,B,TRENDING,4,OPEN,2.48,14.881,6,True
2023-10-26 03:00:00,OPUSDT,B,TRENDING,12,STOP,-4.15,-24.902,6,True
2023-10-26 03:00:00,OPUSDT,B,TRENDING,24,STOP,-4.15,-24.902,6,True
2023-10-26 21:00:00,AVAXUSDT,A,RANGING,4,OPEN,-2.977,-8.932,3,False
2023-10-26 21:00:00,AVAXUSDT,A,RANGING,12,OPEN,-3.266,-9.799,3,False
2023-10-26 21:00:00,AVAXUSDT,A,RANGING,24,OPEN,-4.351,-13.052,3,False
2023-10-30 04:00:00,INJUSDT,B,TRENDING,4,OPEN,-0.565,-3.389,6,True
2023-10-30 04:00:00,INJUSDT,B,TRENDING,12,OPEN,-2.529,-15.175,6,True
2023-10-30 04:00:00,INJUSDT,B,TRENDING,24,STOP,-3.987,-23.922,6,True
2023-10-31 00:00:00,AVAXUSDT,B,RANGING,4,OPEN,0.792,8.712,11,False
2023-10-31 00:00:00,AVAXUSDT,B,RANGING,12,STOP,-2.404,-26.447,11,False
2023-10-31 00:00:00,AVAXUSDT,B,RANGING,24,STOP,-2.404,-26.447,11,False
2023-11-01 13:00:00,NEARUSDT,B,RANGING,4,OPEN,3.943,7.886,2,True
2023-11-01 13:00:00,NEARUSDT,B,RANGING,12,OPEN,2.64,5.28,2,True
2023-11-01 13:00:00,NEARUSDT,B,RANGING,24,OPEN,1.406,2.812,2,True
2023-11-01 13:00:00,SOLUSDT,B,RANGING,4,TARGET,10.916,32.747,3,False
2023-11-01 13:00:00,SOLUSDT,B,RANGING,12,TARGET,10.916,32.747,3,False
2023-11-01 13:00:00,SOLUSDT,B,RANGING,24,TARGET,10.916,32.747,3,False
2023-11-01 18:00:00,APTUSDT,A,RANGING,4,OPEN,-1.797,-7.187,4,True
2023-11-01 18:00:00,APTUSDT,A,RANGING,12,OPEN,-3.464,-13.855,4,True
2023-11-01 18:00:00,APTUSDT,A,RANGING,24,STOP,-6.4,-25.602,4,True
2023-11-01 18:00:00,LINKUSDT,A,RANGING,4,OPEN,-1.298,-2.595,2,True
2023-11-01 18:00:00,LINKUSDT,A,RANGING,12,OPEN,-3.147,-6.294,2,True
2023-11-01 18:00:00,LINKUSDT,A,RANGING,24,OPEN,-5.409,-10.817,2,True
2023-11-01 18:00:00,DOTUSDT,A,RANGING,4,OPEN,-1.199,-2.399,2,True
2023-11-01 18:00:00,DOTUSDT,A,RANGING,12,OPEN,-2.284,-4.568,2,True
2023-11-01 18:00:00,DOTUSDT,A,RANGING,24,OPEN,-3.327,-6.653,2,True
2023-11-01 18:00:00,BNBUSDT,A,RANGING,4,OPEN,0.061,0.429,7,False
2023-11-01 18:00:00,BNBUSDT,A,RANGING,12,OPEN,0.55,3.851,7,False
2023-11-01 18:00:00,BNBUSDT,A,RANGING,24,OPEN,0.991,6.937,7,False
2023-11-01 18:00:00,OPUSDT,A,RANGING,4,OPEN,-1.372,-4.116,3,True
2023-11-01 18:00:00,OPUSDT,A,RANGING,12,OPEN,-2.998,-8.994,3,True
2023-11-01 18:00:00,OPUSDT,A,RANGING,24,OPEN,-5.804,-17.412,3,True
2023-11-01 18:00:00,INJUSDT,A,RANGING,4,OPEN,0.684,1.368,2,True
2023-11-01 18:00:00,INJUSDT,A,RANGING,12,OPEN,4.16,8.32,2,True
2023-11-01 18:00:00,INJUSDT,A,RANGING,24,OPEN,-3.709,-7.418,2,True
2023-11-01 18:00:00,AVAXUSDT,A,RANGING,4,OPEN,0.881,1.761,2,False
2023-11-01 18:00:00,AVAXUSDT,A,RANGING,12,OPEN,-0.454,-0.908,2,False
2023-11-01 18:00:00,AVAXUSDT,A,RANGING,24,OPEN,-2.299,-4.599,2,False
2023-11-01 18:00:00,ATOMUSDT,A,RANGING,4,OPEN,-1.332,-5.329,4,True
2023-11-01 18:00:00,ATOMUSDT,A,RANGING,12,OPEN,-0.956,-3.822,4,True
2023-11-01 18:00:00,ATOMUSDT,A,RANGING,24,OPEN,-2.362,-9.447,4,True
2023-11-01 18:00:00,ARBUSDT,A,RANGING,4,OPEN,-1.153,-2.306,2,False
2023-11-01 18:00:00,ARBUSDT,A,RANGING,12,OPEN,-2.653,-5.305,2,False
2023-11-01 18:00:00,ARBUSDT,A,RANGING,24,OPEN,-4.191,-8.382,2,False
2023-11-01 18:00:00,ETHUSDT,A,RANGING,4,OPEN,-0.705,-3.524,5,False
2023-11-01 18:00:00,ETHUSDT,A,RANGING,12,OPEN,-1.532,-7.661,5,False
2023-11-01 18:00:00,ETHUSDT,A,RANGING,24,OPEN,-3.085,-15.425,5,False
2023-11-01 18:00:00,LTCUSDT,A,RANGING,4,OPEN,0.103,0.412,4,True
2023-11-01 18:00:00,LTCUSDT,A,RANGING,12,OPEN,-0.297,-1.188,4,True
2023-11-01 18:00:00,LTCUSDT,A,RANGING,24,OPEN,-1.082,-4.33,4,True
2023-11-01 18:00:00,NEARUSDT,A,RANGING,4,OPEN,-0.437,-0.437,1,True
2023-11-01 18:00:00,NEARUSDT,A,RANGING,12,OPEN,-3.399,-3.399,1,True
2023-11-01 18:00:00,NEARUSDT,A,RANGING,24,OPEN,1.866,1.866,1,True
2023-11-02 12:00:00,NEARUSDT,B,TRENDING,4,OPEN,2.231,15.618,7,True
2023-11-02 12:00:00,NEARUSDT,B,TRENDING,12,TARGET,4.695,32.867,7,True
2023-11-02 12:00:00,NEARUSDT,B,TRENDING,24,TARGET,4.695,32.867,7,True
2023-11-02 13:00:00,INJUSDT,B,TRENDING,4,TARGET,0.858,29.188,34,True
2023-11-02 13:00:00,INJUSDT,B,TRENDING,12,TARGET,0.858,29.188,34,True
2023-11-02 13:00:00,INJUSDT,B,TRENDING,24,TARGET,0.858,29.188,34,True
2023-11-06 10:00:00,INJUSDT,A,RANGING,4,OPEN,-2.28,-4.559,2,True
2023-11-06 10:00:00,INJUSDT,A,RANGING,12,OPEN,-3.658,-7.317,2,True
2023-11-06 10:00:00,INJUSDT,A,RANGING,24,OPEN,-3.529,-7.057,2,True
2023-11-07 00:00:00,APTUSDT,A,RANGING,4,OPEN,0.236,0.709,3,True
2023-11-07 00:00:00,APTUSDT,A,RANGING,12,OPEN,-2.812,-8.435,3,True
2023-11-07 00:00:00,APTUSDT,A,RANGING,24,OPEN,-1.886,-5.659,3,True
2023-11-08 02:00:00,LINKUSDT,B,TRENDING,4,OPEN,0.087,0.262,3,True
2023-11-08 02:00:00,LINKUSDT,B,TRENDING,12,OPEN,4.036,12.108,3,True
2023-11-08 02:00:00,LINKUSDT,B,TRENDING,24,TARGET,10.464,31.393,3,True
2023-11-08 10:00:00,LTCUSDT,A,RANGING,4,OPEN,0.073,0.943,13,True
2023-11-08 10:00:00,LTCUSDT,A,RANGING,12,OPEN,-0.213,-2.765,13,True
2023-11-08 10:00:00,LTCUSDT,A,RANGING,24,OPEN,1.037,13.481,13,True
2023-11-10 08:00:00,AVAXUSDT,B,RANGING,4,OPEN,-2.065,-6.196,3,False
2023-11-10 08:00:00,AVAXUSDT,B,RANGING,12,OPEN,9.599,28.797,3,False
2023-11-10 08:00:00,AVAXUSDT,B,RANGING,24,OPEN,7.055,21.165,3,False
2023-11-11 01:00:00,APTUSDT,A,TRENDING,4,OPEN,-0.673,-3.364,5,True
2023-11-11 01:00:00,APTUSDT,A,TRENDING,12,OPEN,2.236,11.178,5,True
2023-11-11 01:00:00,APTUSDT,A,TRENDING,24,OPEN,2.628,13.139,5,True
2023-11-12 17:00:00,MATICUSDT,A,RANGING,4,OPEN,1.848,5.544,3,False
2023-11-12 17:00:00,MATICUSDT,A,RANGING,12,OPEN,0.657,1.97,3,False
2023-11-12 17:00:00,MATICUSDT,A,RANGING,24,OPEN,5.842,17.526,3,False
2023-11-23 09:00:00,LTCUSDT,B,TRENDING,4,STOP,-1.342,-29.515,22,True
2023-11-23 09:00:00,LTCUSDT,B,TRENDING,12,STOP,-1.342,-29.515,22,True
2023-11-23 09:00:00,LTCUSDT,B,TRENDING,24,STOP,-1.342,-29.515,22,True
2023-11-25 20:00:00,LTCUSDT,B,RANGING,4,OPEN,-0.588,-7.051,12,True
2023-11-25 20:00:00,LTCUSDT,B,RANGING,12,OPEN,-1.505,-18.065,12,True
2023-11-25 20:00:00,LTCUSDT,B,RANGING,24,STOP,-2.178,-26.138,12,True
2023-11-25 20:00:00,INJUSDT,B,RANGING,4,OPEN,-0.633,-1.898,3,True
2023-11-25 20:00:00,INJUSDT,B,RANGING,12,OPEN,-3.995,-11.986,3,True
2023-11-25 20:00:00,INJUSDT,B,RANGING,24,OPEN,-1.603,-4.81,3,True
2023-11-25 21:00:00,INJUSDT,B,RANGING,4,OPEN,-0.853,-2.559,3,True
2023-11-25 21:00:00,INJUSDT,B,RANGING,12,OPEN,-2.914,-8.741,3,True
2023-11-25 21:00:00,INJUSDT,B,RANGING,24,OPEN,-0.415,-1.245,3,True
2023-12-02 07:00:00,NEARUSDT,A,TRENDING,4,OPEN,0.77,2.309,3,True
2023-12-02 07:00:00,NEARUSDT,A,TRENDING,12,OPEN,1.628,4.883,3,True
2023-12-02 07:00:00,NEARUSDT,A,TRENDING,24,OPEN,1.981,5.943,3,True
2023-12-04 20:00:00,AVAXUSDT,B,TRENDING,4,OPEN,2.875,5.751,2,False
2023-12-04 20:00:00,AVAXUSDT,B,TRENDING,12,OPEN,-0.951,-1.902,2,False
2023-12-04 20:00:00,AVAXUSDT,B,TRENDING,24,OPEN,10.686,21.372,2,False
2023-12-04 22:00:00,NEARUSDT,B,TRENDING,4,OPEN,-0.196,-0.392,2,True
2023-12-04 22:00:00,NEARUSDT,B,TRENDING,12,OPEN,-3.951,-7.901,2,True
2023-12-04 22:00:00,NEARUSDT,B,TRENDING,24,OPEN,0.895,1.79,2,True
2023-12-07 04:00:00,LTCUSDT,A,TRENDING,4,OPEN,-1.554,-13.984,9,True
2023-12-07 04:00:00,LTCUSDT,A,TRENDING,12,OPEN,0.275,2.474,9,True
2023-12-07 04:00:00,LTCUSDT,A,TRENDING,24,OPEN,1.223,11.007,9,True
2023-12-08 16:00:00,DOTUSDT,A,RANGING,4,OPEN,1.826,5.477,3,True
2023-12-08 16:00:00,DOTUSDT,A,RANGING,12,TARGET,10.635,31.905,3,True
2023-12-08 16:00:00,DOTUSDT,A,RANGING,24,TARGET,10.635,31.905,3,True
2023-12-09 06:00:00,SOLUSDT,B,TRENDING,4,OPEN,1.301,5.202,4,False
2023-12-09 06:00:00,SOLUSDT,B,TRENDING,12,OPEN,-2.985,-11.939,4,False
2023-12-09 06:00:00,SOLUSDT,B,TRENDING,24,OPEN,-5.057,-20.23,4,False
2023-12-09 06:00:00,AVAXUSDT,B,TRENDING,4,OPEN,2.877,2.877,1,False
2023-12-09 06:00:00,AVAXUSDT,B,TRENDING,12,OPEN,-0.892,-0.892,1,False
2023-12-09 06:00:00,AVAXUSDT,B,TRENDING,24,OPEN,-0.8,-0.8,1,False
2023-12-09 08:00:00,ATOMUSDT,A,TRENDING,4,OPEN,-3.1,-9.301,3,True
2023-12-09 08:00:00,ATOMUSDT,A,TRENDING,12,OPEN,-3.748,-11.244,3,True
2023-12-09 08:00:00,ATOMUSDT,A,TRENDING,24,STOP,-7.532,-22.597,3,True
2023-12-09 08:00:00,OPUSDT,A,TRENDING,4,STOP,-2.736,-27.355,10,True
2023-12-09 08:00:00,OPUSDT,A,TRENDING,12,STOP,-2.736,-27.355,10,True
2023-12-09 08:00:00,OPUSDT,A,TRENDING,24,STOP,-2.736,-27.355,10,True
2023-12-09 12:00:00,LTCUSDT,B,RANGING,4,OPEN,-0.665,-11.311,17,True
2023-12-09 12:00:00,LTCUSDT,B,RANGING,12,STOP,-1.65,-28.05,17,True
2023-12-09 12:00:00,LTCUSDT,B,RANGING,24,STOP,-1.65,-28.05,17,True
2023-12-09 14:00:00,NEARUSDT,A,RANGING,4,OPEN,0.562,1.124,2,True
2023-12-09 14:00:00,NEARUSDT,A,RANGING,12,OPEN,0.682,1.365,2,True
2023-12-09 14:00:00,NEARUSDT,A,RANGING,24,OPEN,-2.966,-5.933,2,True
2023-12-09 14:00:00,INJUSDT,A,RANGING,4,OPEN,-2.126,-10.63,5,True
2023-12-09 14:00:00,INJUSDT,A,RANGING,12,STOP,-4.415,-22.077,5,True
2023-12-09 14:00:00,INJUSDT,A,RANGING,24,STOP,-4.415,-22.077,5,True
2023-12-09 15:00:00,NEARUSDT,A,RANGING,4,OPEN,1.589,3.179,2,True
2023-12-09 15:00:00,NEARUSDT,A,RANGING,12,OPEN,1.386,2.772,2,True
2023-12-09 15:00:00,NEARUSDT,A,RANGING,24,OPEN,-2.435,-4.87,2,True
2023-12-15 09:00:00,SOLUSDT,A,RANGING,4,OPEN,-4.13,-12.389,3,False
2023-12-15 09:00:00,SOLUSDT,A,RANGING,12,STOP,-7.115,-21.345,3,False
2023-12-15 09:00:00,SOLUSDT,A,RANGING,24,STOP,-7.115,-21.345,3,False
2023-12-16 13:00:00,NEARUSDT,A,RANGING,4,OPEN,-0.992,-2.977,3,True
2023-12-16 13:00:00,NEARUSDT,A,RANGING,12,OPEN,1.056,3.169,3,True
2023-12-16 13:00:00,NEARUSDT,A,RANGING,24,OPEN,-2.832,-8.496,3,True
2023-12-20 08:00:00,NEARUSDT,B,RANGING,4,OPEN,1.244,1.244,1,True
2023-12-20 08:00:00,NEARUSDT,B,RANGING,12,OPEN,0.29,0.29,1,True
2023-12-20 08:00:00,NEARUSDT,B,RANGING,24,OPEN,16.153,16.153,1,True
2023-12-21 00:00:00,DOTUSDT,B,TRENDING,4,OPEN,3.611,18.055,5,True
2023-12-21 00:00:00,DOTUSDT,B,TRENDING,12,TARGET,6.13,30.652,5,True
2023-12-21 00:00:00,DOTUSDT,B,TRENDING,24,TARGET,6.13,30.652,5,True
2023-12-21 07:00:00,NEARUSDT,A,RANGING,4,OPEN,6.365,6.365,1,True
2023-12-21 07:00:00,NEARUSDT,A,RANGING,12,OPEN,6.548,6.548,1,True
2023-12-21 07:00:00,NEARUSDT,A,RANGING,24,OPEN,1.221,1.221,1,True
2023-12-22 06:00:00,INJUSDT,B,RANGING,4,OPEN,-2.166,-15.162,7,True
2023-12-22 06:00:00,INJUSDT,B,RANGING,12,STOP,-3.365,-23.555,7,True
2023-12-22 06:00:00,INJUSDT,B,RANGING,24,STOP,-3.365,-23.555,7,True
2023-12-22 06:00:00,LTCUSDT,A,RANGING,4,OPEN,-0.198,-1.78,9,True
2023-12-22 06:00:00,LTCUSDT,A,RANGING,12,OPEN,2.848,25.633,9,True
2023-12-22 06:00:00,LTCUSDT,A,RANGING,24,TARGET,3.672,33.05,9,True
2023-12-22 07:00:00,OPUSDT,A,RANGING,4,OPEN,2.773,2.773,1,True
2023-12-22 07:00:00,OPUSDT,A,RANGING,12,OPEN,16.16,16.16,1,True
2023-12-22 07:00:00,OPUSDT,A,RANGING,24,TARGET,20.355,20.355,1,True
2023-12-22 07:00:00,ARBUSDT,A,RANGING,4,OPEN,3.645,3.645,1,False
2023-12-22 07:00:00,ARBUSDT,A,RANGING,12,OPEN,7.455,7.455,1,False
2023-12-22 07:00:00,ARBUSDT,A,RANGING,24,OPEN,2.993,2.993,1,False
2023-12-24 04:00:00,OPUSDT,A,RANGING,4,OPEN,-2.768,-5.535,2,True
2023-12-24 04:00:00,OPUSDT,A,RANGING,12,OPEN,-5.389,-10.779,2,True
2023-12-24 04:00:00,OPUSDT,A,RANGING,24,OPEN,-2.185,-4.369,2,True
2023-12-24 04:00:00,AVAXUSDT,A,RANGING,4,OPEN,-0.679,-2.038,3,False
2023-12-24 04:00:00,AVAXUSDT,A,RANGING,12,OPEN,3.987,11.962,3,False
2023-12-24 04:00:00,AVAXUSDT,A,RANGING,24,OPEN,0.261,0.782,3,False
2023-12-24 14:00:00,LTCUSDT,A,RANGING,4,OPEN,-0.598,-11.371,19,True
2023-12-24 14:00:00,LTCUSDT,A,RANGING,12,STOP,-1.549,-29.426,19,True
2023-12-24 14:00:00,LTCUSDT,A,RANGING,24,STOP,-1.549,-29.426,19,True
2023-12-24 16:00:00,AVAXUSDT,B,RANGING,4,OPEN,-4.261,-17.044,4,False
2023-12-24 16:00:00,AVAXUSDT,B,RANGING,12,OPEN,-3.815,-15.26,4,False
2023-12-24 16:00:00,AVAXUSDT,B,RANGING,24,STOP,-6.341,-25.365,4,False
2023-12-28 11:00:00,BNBUSDT,B,TRENDING,4,OPEN,-0.908,-4.541,5,False
2023-12-28 11:00:00,BNBUSDT,B,TRENDING,12,STOP,-4.996,-24.981,5,False
2023-12-28 11:00:00,BNBUSDT,B,TRENDING,24,STOP,-4.996,-24.981,5,False
2023-12-31 19:00:00,NEARUSDT,A,RANGING,4,STOP,-2.873,-25.853,9,True
2023-12-31 19:00:00,NEARUSDT,A,RANGING,12,STOP,-2.873,-25.853,9,True
2023-12-31 19:00:00,NEARUSDT,A,RANGING,24,STOP,-2.873,-25.853,9,True
2024-01-01 09:00:00,AVAXUSDT,A,RANGING,4,OPEN,1.319,6.597,5,False
